unix,open,high,low,close
1639594380,47942.46,47942.46,47660,47686.39
1639594320,48105.26,48113.23,47900.12,47954.47
1639594260,48189.72,48246.68,48169.78,48186.32
1639594200,48085,48249.44,48050.6,48190.12
1639594140,48077.8,48095.28,48003.71,48066.35
1639594080,48037.91,48133.85,48015.38,48097
1639594020,47888.04,48039,47863.34,48039
1639593960,47813.05,47895.58,47813.05,47889.4
1639593900,47713.53,47824.65,47713.53,47813.31
1639593840,47656.11,47719,47634.34,47692.23
1639593780,47670.3,47712.96,47616.16,47676.92
1639593720,47663.88,47670.3,47650,47670.3
1639593660,47640.13,47660.58,47636.18,47638.75
1639593600,47631.22,47644.05,47592.81,47624.42
1639593540,47493.09,47653.22,47493.09,47644.07
1639593480,47473.04,47512.98,47429.65,47470.81
1639593420,47473.2,47515.19,47455.53,47473.04
1639593360,47464.12,47474.54,47421.4,47443.92
1639593300,47370.65,47479,47370.65,47479
1639593240,47411.75,47411.75,47366.55,47370.65
1639593180,47395,47413.87,47382.47,47413.87
1639593120,47379.47,47397,47349.06,47397
1639593060,47357.36,47389.37,47357.36,47376.87
1639593000,47319.43,47357.97,47280.85,47357.36
1639592940,47269.24,47311.08,47267.73,47297.25
1639592880,47284.76,47304.11,47284.76,47297.17
1639592820,47353.25,47357.97,47276.82,47299.43
1639592760,47342.13,47353.09,47321.66,47347.23
1639592700,47387.52,47393.27,47321.98,47321.98
1639592640,47389,47395.97,47351.76,47389.24
1639592580,47307.61,47378.91,47300.15,47377.27
1639592520,47288,47332.43,47288,47303.65
1639592460,47232.85,47257.75,47204.31,47257.75
1639592400,47232.64,47252.25,47209.59,47216.13
1639592340,47202.64,47232.64,47192.33,47232.64
1639592280,47206.54,47223.93,47197,47197
1639592220,47205.43,47205.43,47176.88,47176.88
1639592160,47181.23,47220.64,47181.1,47206.53
1639592100,47131.74,47190.91,47131.74,47190.91
1639592040,47191.01,47191.01,47159.1,47159.1
1639591980,47172.58,47196.83,47172.58,47191.23
1639591920,47136.15,47161.99,47128.06,47158.1
1639591860,47131.41,47131.41,47091.12,47118.49
1639591800,47184.37,47208.04,47140.93,47140.93
1639591740,47174.33,47181.18,47174.33,47181.18
1639591680,47138.07,47175.08,47112.14,47175.08
1639591620,47073.21,47099.3,47073.21,47093.02
1639591560,47050.85,47066.17,47050.85,47066.17
1639591500,47054.01,47069.61,47044.73,47049.44
1639591440,47046.79,47069.47,47046.79,47069.47
1639591380,47061.21,47069.47,47047.76,47068.89
1639591320,47104.38,47104.38,47069.4,47069.47
1639591260,47101.52,47101.52,47080,47088.61
1639591200,47100,47128.9,47089.95,47089.95
1639591140,47129.21,47136.91,47112.92,47116.42
1639591080,47139.02,47168.55,47139.02,47168.55
1639591020,47158.93,47158.93,47135.42,47139.02
1639590960,47170.93,47198.24,47153.98,47157.23
1639590900,47148.43,47168.13,47123.72,47168.13
1639590840,47148.43,47148.43,47112.77,47147.83
1639590780,47192.4,47192.4,47153.3,47170.93
1639590720,47202.34,47202.34,47165.07,47190.13
1639590660,47143.03,47188.99,47143.03,47188.99
1639590600,47153.34,47161.42,47143.03,47143.03
1639590540,47153.34,47166.76,47153.34,47166.76
1639590480,47153.33,47156.67,47143.02,47156.67
1639590420,47129.82,47166.79,47129.82,47166.79
1639590360,47150.6,47151.53,47142.37,47147.36
1639590300,47204.24,47204.24,47155.28,47155.28
1639590240,47251.25,47259.74,47224.74,47232.77
1639590180,47222.92,47246.4,47216.15,47246.4
1639590120,47234.79,47325.63,47224.62,47269.17
1639590060,47281.95,47283.79,47234.84,47234.84
1639590000,47328.35,47328.36,47252.83,47271.55
1639589940,47304.81,47342.93,47273.06,47328.68
1639589880,47335.96,47335.96,47294.05,47294.05
1639589820,47308.17,47384.37,47289.24,47348
1639589760,47150.43,47309,47149.03,47289.24
1639589700,47163.77,47204.06,47120.01,47123.52
1639589640,47107.41,47180,47107.41,47180
1639589580,47103.72,47117.88,47058.89,47115.12
1639589520,47085.7,47093.22,47044.71,47044.71
1639589460,47071.6,47089.56,47071.6,47089.31
1639589400,47049.66,47066.51,47040.43,47059.7
1639589340,46995.1,47036.82,46995.1,47036.82
1639589280,46962.36,47035,46962.36,47017.9
1639589220,46935.79,46956.29,46934.19,46954.95
1639589160,46960.37,46962.06,46943.38,46943.38
1639589100,46904.22,46946.59,46904.22,46926.61
1639589040,46940.91,46962.36,46902.78,46902.78
1639588980,46954.86,46954.86,46901.48,46926.45
1639588920,46955.21,46961.73,46947.91,46947.91
1639588860,46924.81,46962.48,46924.81,46962.48
1639588800,46907.55,46919.8,46901.34,46906.18
1639588740,46959.29,46959.29,46920,46920
1639588680,46950.65,46962.11,46942.66,46959.69
1639588620,46942.82,46976.19,46942.82,46976.19
1639588560,46968.47,46985.27,46948.3,46963.66
1639588500,47000.5,47015.3,46976.96,46990.61
1639588440,46977.64,47016.9,46970,46977.4
1639588380,47017.8,47017.8,46983.42,46983.42
1639588320,46997.3,47019.57,46997.3,47016.1
1639588260,47026.02,47043.88,46985.11,46985.11
1639588200,47092.88,47092.88,47025.87,47026.02
1639588140,47089.58,47112.75,47081.56,47112.75
1639588080,47119,47162.44,47095.66,47115.99
1639588020,47053.11,47118.85,47053.11,47110.55
1639587960,47067.45,47079,47016.61,47035.41
1639587900,47050.49,47063.36,47026.34,47041.05
1639587840,47050.03,47068.83,47036.58,47066.57
1639587780,47028.05,47066.59,47027.08,47066.59
1639587720,47012.49,47038.11,47012.49,47029.91
1639587660,47020.6,47020.6,46990.14,46990.14
1639587600,47020.06,47029.78,46989.9,46992.71
1639587540,46981.79,47059.28,46960.86,47029.48
1639587480,46927.22,46971.79,46927.22,46971.79
1639587420,46939.08,46939.08,46907.55,46926.61
1639587360,46930.29,46954.59,46905.24,46952.99
1639587300,46932.46,46941,46878.73,46930.29
1639587240,46902.49,46943.49,46899.01,46922.86
1639587180,46871.86,46914.04,46871.86,46887.88
1639587120,46862.92,46871.86,46808.53,46871.86
1639587060,46853.47,46870.37,46830.57,46860.27
1639587000,46804.52,46887.18,46804.52,46885.92
1639586940,46745.89,46832.6,46745.89,46812.96
1639586880,46757.39,46777.55,46693.5,46762.14
1639586820,46781.47,46782.97,46748.15,46782.97
1639586760,46853.42,46853.46,46804.33,46804.33
1639586700,46847.04,46856.7,46822.24,46853.36
1639586640,46761.88,46852.69,46756.55,46852.69
1639586580,46742.45,46797.35,46733.35,46750.55
1639586520,46772.63,46777.56,46715.06,46732.84
1639586460,46797.8,46798.07,46680,46770.79
1639586400,46793.42,46803.42,46775.75,46775.75
1639586340,46870.97,46888.29,46810.17,46829.6
1639586280,46892.33,46897.67,46857.64,46857.64
1639586220,46845.17,46860.37,46844.83,46860.37
1639586160,46909.55,46909.55,46848.36,46859.07
1639586100,46903.62,46923.61,46903.62,46908.37
1639586040,46932.16,46932.16,46885.48,46926.09
1639585980,46915.57,46915.57,46895.72,46908.68
1639585920,46913.57,46925.18,46894.9,46894.9
1639585860,46969.39,46969.39,46923.01,46923.01
1639585800,46986.22,47015.2,46982.75,47001.26
1639585740,46991.59,47004.45,46973.11,47004.45
1639585680,46995.8,47027.8,46986.42,47027.8
1639585620,46956.71,47008.3,46952.51,46974.28
1639585560,46895.06,46934.89,46886.08,46923.01
1639585500,46870.15,46955.49,46870.15,46895.71
1639585440,46874.62,46897.8,46859.45,46897.75
1639585380,46843.21,46874.87,46750,46848.53
1639585320,46827.09,46853.43,46827.09,46853.43
1639585260,46794.36,46840.17,46776.56,46840.17
1639585200,46784.57,46784.57,46742.85,46783.74
1639585140,46796.06,46800.94,46767.49,46798.02
1639585080,46810.83,46851.49,46793.71,46851.49
1639585020,46864.12,46879.85,46826.69,46826.69
1639584960,46942.79,46942.79,46868.88,46886.57
1639584900,46961.97,47055.57,46939.29,46939.29
1639584840,46889.76,46941.66,46889.76,46939.29
1639584780,46887.55,46887.55,46869.41,46882.85
1639584720,46926.48,46926.48,46826.42,46866.56
1639584660,46884.07,46937.69,46884.07,46937.69
1639584600,46930.16,46930.16,46856.56,46881.05
1639584540,46920.68,46952.58,46917.18,46917.18
1639584480,46860.47,46882.88,46831.19,46882.88
1639584420,46868.06,46891.08,46824.47,46848.31
1639584360,46863.67,46896.67,46813.46,46884.11
1639584300,46925.58,46937.03,46797.44,46842.46
1639584240,46888.35,46999,46886.23,46928.59
1639584180,46707.44,46887.97,46691.94,46887.78
1639584120,46718.82,46747.58,46659.64,46733.75
1639584060,46624.79,46749.86,46560,46701.64
1639584000,46642.03,46669.64,46612.36,46612.36
1639583940,46649.23,46650.28,46588.88,46615.31
1639583880,46721.55,46751.19,46620.2,46657.24
1639583820,46811.36,46811.36,46710.71,46726.72
1639583760,46741.74,46828.87,46738.05,46807.15
1639583700,46767.96,46767.96,46720.64,46758.63
1639583640,46797.67,46797.67,46666.66,46756.47
1639583580,46919.48,46921.98,46768.17,46781.24
1639583520,46842.67,46950.29,46824.44,46950.29
1639583460,46834.23,46846.32,46809.29,46833.87
1639583400,46875.44,46891.27,46799.73,46811.73
1639583340,46901.22,46908.28,46831.33,46875.83
1639583280,46939.53,46940.79,46898.52,46908.3
1639583220,46982.5,46982.5,46935.7,46963.09
1639583160,46987.9,47023.57,46985.67,47004.75
1639583100,46955.64,46956.11,46920,46951.99
1639583040,46981.83,46993.47,46946.97,46946.97
1639582980,47067.81,47067.81,46991.5,47010.66
1639582920,47118.32,47123.03,47067.81,47067.81
1639582860,47133.42,47133.42,47103.78,47120.11
1639582800,47165.93,47175.53,47096.95,47149.73
1639582740,47101.07,47162.64,47072.18,47162.64
1639582680,47080.21,47118.62,47073.01,47073.01
1639582620,47082.86,47111.31,47071.12,47078.51
1639582560,47135.99,47135.99,47088.32,47116.77
1639582500,47170.27,47170.27,47150.59,47150.59
1639582440,47160.51,47188.01,47160.51,47185.31
1639582380,47167.03,47184.33,47122.62,47161.43
1639582320,47039.07,47177.33,47039.07,47177.33
1639582260,46972.25,47039.07,46972.25,47039.07
1639582200,46988.78,46988.78,46941.7,46987.16
1639582140,47002.08,47015.09,46967.13,46996.88
1639582080,46932.19,47000.76,46930.61,46986.34
1639582020,47067.11,47067.11,46929.77,46941.09
1639581960,47069.51,47094.02,47062.4,47084.51
1639581900,47006.36,47062.51,46971.59,47024.68
1639581840,47005,47028.14,47005,47020.6
1639581780,47013.62,47013.62,46971.8,46980.8
1639581720,47028.2,47071.28,47000.02,47020
1639581660,46915.68,47058.21,46915.68,47033.51
1639581600,46944.65,46944.65,46890.98,46904.98
1639581540,46991.76,46991.77,46899.6,46911.68
1639581480,47017.1,47018.28,46984.5,46991.74
1639581420,47013.2,47035.02,47001.87,47013
1639581360,46970.2,47024.84,46970.2,47024.84
1639581300,46973.7,47000.82,46940,46967.36
1639581240,47073.18,47073.18,46980.09,46980.09
1639581180,47088.91,47109.76,47064.84,47095.12
1639581120,47024.8,47032.92,46958.67,47032.92
1639581060,47077.51,47100.72,46940.2,46998.4
1639581000,47149.67,47149.67,47049.46,47101.62
1639580940,47245.04,47258.35,47208.5,47208.5
1639580880,47160,47234.34,47144.07,47234.34
1639580820,47200,47200,47179,47189.13
1639580760,47247.83,47247.83,47162.44,47162.44
1639580700,47319.38,47319.38,47219.04,47234.86
1639580640,47418.68,47424.48,47345.16,47345.16
1639580580,47435.16,47435.16,47399.01,47418.68
1639580520,47428.51,47486.9,47428.51,47462.72
1639580460,47381.21,47443.47,47381.21,47436.25
1639580400,47367.81,47367.81,47307.1,47343.56
1639580340,47387.76,47391.95,47387.76,47391.95
1639580280,47336.76,47396.17,47336.76,47372.17
1639580220,47265.39,47338.36,47265.39,47338.36
1639580160,47298.04,47298.04,47254.75,47266.95
1639580100,47313.46,47323.92,47291.69,47302.04
1639580040,47346.36,47346.36,47323.66,47329.66
1639579980,47313.46,47347.16,47299.86,47344.73
1639579920,47325.46,47338.36,47325.46,47338.36
1639579860,47323.66,47343.09,47305.55,47343.09
1639579800,47288.8,47329.86,47285.65,47323.66
1639579740,47269.17,47270.04,47269.17,47270.04
1639579680,47268.75,47268.75,47231.68,47261.96
1639579620,47295.98,47295.98,47219.04,47244.47
1639579560,47353.45,47362.31,47275.7,47292.15
1639579500,47281.85,47364.8,47270.75,47361.99
1639579440,47340,47340,47263.65,47284.25
1639579380,47437.29,47442.87,47364.47,47364.47
1639579320,47406.26,47430.47,47403.94,47403.94
1639579260,47403.17,47421.12,47375.61,47375.61
1639579200,47408.21,47417.18,47384.91,47416.68
1639579140,47408.27,47434.38,47404.48,47431.53
1639579080,47351.76,47423.68,47351.13,47423.68
1639579020,47415.24,47415.24,47352.04,47377.79
1639578960,47470.51,47470.51,47427.18,47433.28
1639578900,47361.67,47474.23,47357.25,47474.23
1639578840,47490.67,47490.67,47340.26,47384.39
1639578780,47525.97,47525.97,47462.76,47524
1639578720,47644.32,47660.86,47450,47493.01
1639578660,47705.98,47705.98,47676.09,47676.09
1639578600,47711.63,47736.09,47696.46,47703.53
1639578540,47765.84,47775.75,47703.82,47711.63
1639578480,47726.02,47765.84,47724.76,47765.84
1639578420,47701.93,47701.93,47694.33,47698.59
1639578360,47744.54,47748.44,47702.76,47702.76
1639578300,47755.44,47768.23,47744.54,47744.54
1639578240,47752.94,47767.87,47733.32,47767.86
1639578180,47747.04,47762.37,47728.93,47762.37
1639578120,47727.73,47747.04,47703.36,47747.04
1639578060,47732.05,47758.81,47721.11,47721.11
1639578000,47729.63,47760.1,47727.16,47758.8
1639577940,47733.49,47753.94,47733.49,47745.64
1639577880,47662.98,47717.52,47656.46,47709.47
1639577820,47713.67,47721.53,47670.17,47691.98
1639577760,47721.33,47723.88,47716.5,47723.88
1639577700,47788.03,47788.03,47710.33,47710.33
1639577640,47781.63,47781.63,47779.73,47779.73
1639577580,47718.69,47749.86,47718.69,47749.86
1639577520,47749.49,47749.49,47701.93,47701.93
1639577460,47741.44,47765.14,47740.99,47749.34
1639577400,47668.31,47702.53,47668.31,47702.53
1639577340,47637.78,47659.71,47637.78,47659.71
1639577280,47624.61,47664.72,47624.61,47630.72
1639577220,47606.2,47629.54,47604.66,47604.66
1639577160,47606.64,47606.64,47606.01,47606.34
1639577100,47655.33,47655.33,47606.41,47606.41
1639577040,47634.72,47637.72,47634.31,47634.72
1639576980,47644.12,47655.4,47607.58,47631.92
1639576920,47616.7,47636.87,47596.21,47636.86
1639576860,47636.5,47636.51,47590.01,47613.81
1639576800,47660.39,47668.42,47627.01,47656.41
1639576740,47644.6,47686.73,47627.01,47680.93
1639576680,47618.57,47640.12,47600.28,47640.12
1639576620,47633.48,47641.37,47585.71,47599.35
1639576560,47699.06,47711.7,47675.23,47675.23
1639576500,47687.87,47719.51,47687.87,47719.51
1639576440,47727.12,47754.98,47701.32,47701.32
1639576380,47743.56,47767,47719.36,47721.64
1639576320,47710.31,47757.24,47710.31,47757
1639576260,47750,47784.8,47747.06,47747.06
1639576200,47767.06,47769.96,47746.87,47749.93
1639576140,47817.05,47819.04,47758.92,47758.92
1639576080,47814.13,47819.05,47791.11,47819.05
1639576020,47807.59,47814.13,47791.25,47814.13
1639575960,47784.07,47823.55,47784,47823.55
1639575900,47805.58,47829,47805.58,47823.06
1639575840,47819.91,47819.91,47772.18,47773.81
1639575780,47790.99,47821.5,47790.99,47814.99
1639575720,47788.49,47811.33,47788.49,47790.77
1639575660,47753.33,47795.73,47752.94,47795.73
1639575600,47762.86,47769.49,47758.5,47758.5
1639575540,47822.64,47822.64,47786,47798.35
1639575480,47741.26,47799,47741.26,47799
1639575420,47727.49,47792.87,47723.86,47724.66
1639575360,47686.28,47721,47686.28,47710.27
1639575300,47641.67,47653.88,47641.67,47653.88
1639575240,47661.17,47661.18,47642.35,47642.35
1639575180,47718.69,47718.98,47674.26,47674.26
1639575120,47693.37,47719,47690.73,47719
1639575060,47682.92,47718.03,47682.92,47718.03
1639575000,47620.82,47678.28,47620.82,47678.28
1639574940,47652.5,47652.5,47645.22,47645.22
1639574880,47604.59,47649.75,47604.59,47613.11
1639574820,47621.81,47649.47,47621.81,47628.31
1639574760,47473.11,47570,47461.16,47570
1639574700,47486.42,47486.42,47446.1,47467.86
1639574640,47502.69,47507.56,47502.69,47507.56
1639574580,47570,47570,47447.75,47487.11
1639574520,47622.7,47629.23,47602.82,47606.58
1639574460,47643.8,47643.8,47606.68,47621.11
1639574400,47613.57,47643.8,47613.57,47643.8
1639574340,47650.05,47650.05,47606.99,47618.83
1639574280,47684.86,47684.86,47669.42,47677.68
1639574220,47676.16,47686.3,47656.92,47685.33
1639574160,47715.82,47725.89,47686.33,47696
1639574100,47654.57,47703.32,47654.57,47703.32
1639574040,47698.73,47698.73,47639.23,47639.23
1639573980,47716.14,47735.35,47694.33,47698.73
1639573920,47701.67,47729.33,47698.33,47698.33
1639573860,47698.43,47712.87,47698.43,47700.97
1639573800,47641.08,47677.32,47632.82,47677.32
1639573740,47581.09,47632.51,47579.65,47632.51
1639573680,47586.68,47586.68,47538.8,47566.61
1639573620,47581.79,47581.79,47557.8,47557.8
1639573560,47554.39,47570.28,47546.59,47566.89
1639573500,47627.01,47633.04,47556.37,47556.37
1639573440,47593.88,47617.01,47578.49,47617.01
1639573380,47625.63,47638.91,47556.11,47609.66
1639573320,47700.22,47700.22,47634.16,47634.16
1639573260,47655.38,47671.4,47653.42,47671.4
1639573200,47609.18,47669.57,47601.81,47653.08
1639573140,47664.48,47664.48,47623.75,47623.75
1639573080,47667.42,47667.42,47640.72,47657.96
1639573020,47698.33,47698.33,47645.12,47649.02
1639572960,47687.73,47695.73,47637.11,47688.61
1639572900,47612.87,47678.92,47612.87,47678.92
1639572840,47660.62,47661.52,47560.04,47592.91
1639572780,47695,47698.13,47654.82,47654.82
1639572720,47721.76,47736.06,47695,47695
1639572660,47691.17,47736.76,47667.32,47720.58
1639572600,47740.46,47740.46,47674.25,47678.75
1639572540,47798.35,47798.37,47740.46,47753.17
1639572480,47851,47856.42,47822.45,47828.88
1639572420,47875.34,47875.34,47875.34,47875.34
1639572360,47875.34,47875.34,47875.34,47875.34
1639572300,47898.58,47898.58,47860.66,47875.34
1639572240,47901.13,47901.13,47869.48,47869.48
1639572180,47942.94,47960.98,47931.21,47946.22
1639572120,47936.89,47946.07,47936.89,47942.97
1639572060,47851,47936.89,47851,47936.89
1639572000,47823.97,47892.36,47823.97,47892.36
1639571940,47905.05,47918.15,47825.55,47830.01
1639571880,47904.32,47915.47,47660,47865.87
1639571820,48023.39,48025.59,47869.92,47942.27
1639571760,48043.85,48068.22,48000,48000
1639571700,48133.11,48133.11,48037.97,48037.97
1639571640,48213.73,48227.78,48057.42,48118.64
1639571580,48268.88,48268.88,48250.33,48250.33
1639571520,48270.68,48275.85,48270.68,48270.68
1639571460,48268.71,48268.71,48265.18,48265.18
1639571400,48288.88,48291.31,48251.17,48285.44
1639571340,48243.07,48280.49,48243.07,48277.79
1639571280,48285.45,48289.97,48270.95,48270.95
1639571220,48272.7,48288.88,48272.7,48281.22
1639571160,48237.24,48257.23,48232.88,48257.23
1639571100,48235.83,48235.83,48235.83,48235.83
1639571040,48197.68,48197.68,48193.98,48193.98
1639570980,48239.88,48239.88,48239.88,48239.88
1639570920,48258.88,48268.98,48239.88,48239.88
1639570860,48261.58,48261.58,48261.58,48261.58
1639570800,48302.23,48317.36,48289.97,48289.97
1639570740,48272.62,48280.27,48272.62,48280.27
1639570680,48258.42,48264.41,48258.42,48264.41
1639570620,48215.11,48237.83,48215.11,48237.83
1639570560,48252.99,48252.99,48215.11,48215.11
1639570500,48252.99,48271.73,48252.99,48271.73
1639570440,48243.92,48261.29,48243.92,48245.66
1639570380,48220.12,48240.97,48220.12,48240.97
1639570320,48255.55,48255.55,48227.11,48227.11
1639570260,48288.74,48289.1,48267.62,48267.62
1639570200,48282,48311.64,48281.98,48282.08
1639570140,48212.2,48255.88,48205.62,48255.88
1639570080,48207.18,48207.18,48197.68,48197.69
1639570020,48220.02,48220.02,48197.68,48197.68
1639569960,48220.02,48231.36,48214.32,48216.67
1639569900,48174.42,48220.02,48174.42,48220.02
1639569840,48221.02,48221.02,48221.02,48221.02
1639569780,48116,48238,48116,48204.51
1639569720,48124.92,48124.92,48080.07,48115.48
1639569660,48162.31,48175.92,48079.74,48113.33
1639569600,48153.39,48153.39,48133.85,48133.85
1639569540,48163.43,48163.43,48144.13,48162.31
1639569480,48173.62,48173.62,48157.39,48158.81
1639569420,48187.3,48187.3,48187.3,48187.3
1639569360,48195.12,48195.12,48195.12,48195.12
1639569300,48169.89,48169.89,48169.89,48169.89
1639569240,48169.89,48169.89,48169.89,48169.89
1639569180,48218.32,48235.47,48203.72,48203.72
1639569120,48222.72,48238.13,48222.72,48238.13
1639569060,48251.97,48251.97,48229.66,48229.66
1639569000,48262.8,48267.42,48231.15,48267.42
1639568940,48287.24,48287.24,48275.87,48281.14
1639568880,48280,48306.84,48280,48306.84
1639568820,48271.13,48271.13,48266.07,48266.07
1639568760,48259,48259,48259,48259
1639568700,48231.43,48244.83,48231.43,48244.83
1639568640,48225.26,48228.33,48211.79,48211.79
1639568580,48253.29,48253.29,48223.05,48223.05
1639568520,48229.53,48271.13,48229.53,48253.29
1639568460,48228.24,48228.24,48213.11,48213.11
1639568400,48228.24,48228.24,48223.12,48223.12
1639568340,48148.9,48216.18,48148.9,48216.18
1639568280,48170.81,48170.81,48169.21,48169.21
1639568220,48186.22,48186.22,48186.22,48186.22
1639568160,48211.97,48211.97,48186.22,48186.22
1639568100,48225.04,48225.04,48207.22,48207.22
1639568040,48230.03,48230.03,48202.14,48219.36
1639567980,48201.12,48201.12,48192.12,48192.12
1639567920,48201.12,48201.12,48201.12,48201.12
1639567860,48177.56,48189.07,48177.56,48177.57
1639567800,48137.61,48197.62,48137.61,48197.62
1639567740,48125.71,48144.01,48125.71,48143.11
1639567680,48142.54,48151.86,48115,48141.67
1639567620,48141.21,48166.31,48141.21,48141.21
1639567560,48124.81,48141.81,48124.81,48141.21
1639567500,48157.7,48157.7,48130.21,48132.21
1639567440,48120.85,48138.81,48120,48126.61
1639567380,48167.77,48173.15,48133.85,48133.85
1639567320,48212,48212,48157.72,48182.02
1639567260,48282.18,48282.18,48238.93,48238.93
1639567200,48309.67,48317.78,48285.34,48285.34
1639567140,48366.68,48389.91,48325.47,48335.58
1639567080,48323.44,48352.9,48323.44,48352.9
1639567020,48359.05,48366.68,48341.15,48366.68
1639566960,48373.25,48373.27,48351.45,48351.45
1639566900,48365.31,48370.15,48362.77,48367.57
1639566840,48349.85,48349.85,48326.05,48326.05
1639566780,48272.83,48357.1,48272.83,48357.1
1639566720,48292.27,48292.27,48292.27,48292.27
1639566660,48278.46,48292.27,48278.46,48292.27
1639566600,48224.11,48291.25,48223.6,48271.48
1639566540,48240.03,48240.03,48228.62,48228.62
1639566480,48216.12,48243.31,48195.18,48243.31
1639566420,48246.26,48246.26,48230.73,48240.72
1639566360,48219.22,48219.22,48219.22,48219.22
1639566300,48199.58,48228.81,48197.97,48219.22
1639566240,48235.47,48251.68,48197.2,48197.2
1639566180,48223.72,48232.83,48223.72,48232.83
1639566120,48259.93,48275.97,48220.22,48228.39
1639566060,48299.44,48299.44,48299.44,48299.44
1639566000,48301.84,48318.53,48301.84,48318.53
1639565940,48291.24,48291.24,48271.93,48271.93
1639565880,48290.14,48290.14,48250.16,48255.63
1639565820,48301.67,48301.84,48292.34,48292.34
1639565760,48297.31,48297.31,48292.34,48292.34
1639565700,48320.54,48320.54,48320.54,48320.54
1639565640,48320.54,48320.54,48320.54,48320.54
1639565580,48326.14,48326.14,48326.14,48326.14
1639565520,48315.59,48315.59,48297.44,48310.24
1639565460,48316.74,48325.85,48306.57,48325.84
1639565400,48298.76,48331.24,48298.76,48331.24
1639565340,48290.24,48317.94,48272.1,48317.94
1639565280,48280.24,48280.24,48280.24,48280.24
1639565220,48257.52,48273.29,48230.19,48256.11
1639565160,48262.53,48262.53,48230.19,48230.19
1639565100,48260.93,48260.93,48260.93,48260.93
1639565040,48276.55,48276.55,48256.69,48260.93
1639564980,48258.18,48286.94,48258.17,48276.55
1639564920,48285.34,48285.34,48285.34,48285.34
1639564860,48230,48258.73,48157.3,48258.73
1639564800,48300.84,48300.84,48217.27,48255.43
1639564740,48304.66,48304.66,48304.66,48304.66
1639564680,48304.66,48304.66,48304.66,48304.66
1639564620,48316.14,48316.14,48295.52,48295.52
1639564560,48340.05,48340.05,48332.44,48332.44
1639564500,48300.46,48340.05,48300.37,48340.05
1639564440,48324.74,48324.74,48324.74,48324.74
1639564380,48298.13,48320.4,48298.13,48320.4
1639564320,48276.98,48296.44,48276.98,48285.46
1639564260,48302.14,48302.14,48276.98,48276.98
1639564200,48378.55,48378.55,48304.47,48304.47
1639564140,48394.55,48394.55,48370.15,48370.15
1639564080,48382.15,48382.15,48382.15,48382.15
1639564020,48350.55,48382.15,48350.55,48382.15
1639563960,48395.86,48395.86,48364.67,48364.67
1639563900,48418.36,48418.36,48380,48380
1639563840,48397.36,48397.36,48397.36,48397.36
1639563780,48399.16,48412.86,48370.56,48392.61
1639563720,48365.25,48365.25,48343.95,48348.95
1639563660,48310.38,48343.95,48310.38,48343.95
1639563600,48306.94,48313.66,48302.24,48302.24
1639563540,48368.54,48368.54,48284.56,48284.56
1639563480,48399.63,48426.42,48360,48426.42
1639563420,48419.05,48419.05,48386.34,48410.66
1639563360,48473.24,48498.5,48436.22,48436.22
1639563300,48519.65,48519.65,48481.16,48504.27
1639563240,48520.38,48538.62,48520.38,48538.62
1639563180,48519.66,48528.55,48519.66,48528.55
1639563120,48562.41,48562.41,48533.98,48533.98
1639563060,48576.92,48576.92,48566.94,48567.49
1639563000,48595.65,48612.4,48595.65,48612.4
1639562940,48537.79,48641.48,48524.61,48577.38
1639562880,48571.39,48571.39,48524.61,48539.38
1639562820,48547.28,48556.49,48547.28,48556.49
1639562760,48524.61,48524.61,48524.61,48524.61
1639562700,48481.76,48481.76,48481.76,48481.76
1639562640,48481.76,48481.76,48481.76,48481.76
1639562580,48527.62,48527.62,48481.76,48481.76
1639562520,48580.46,48580.74,48532.98,48547.28
1639562460,48545.22,48545.22,48545.22,48545.22
1639562400,48500,48504.12,48496.16,48496.16
1639562340,48519.28,48528.98,48491.35,48491.35
1639562280,48486.47,48491.47,48468.04,48490.46
1639562220,48486.47,48486.47,48484.87,48484.87
1639562160,48510.38,48510.38,48484.07,48489.07
1639562100,48524.48,48524.48,48506.02,48506.02
1639562040,48544.08,48544.08,48524.48,48524.48
1639561980,48542.18,48542.18,48513.51,48513.51
1639561920,48539.85,48545.46,48529.48,48534.34
1639561860,48562.9,48581.59,48555.04,48562.59
1639561800,48507.48,48556.33,48507.48,48556.33
1639561740,48503.78,48503.78,48503.78,48503.78
1639561680,48486.67,48526.48,48486.67,48501.08
1639561620,48526.48,48526.48,48491.55,48511.32
1639561560,48503.24,48544.68,48503.23,48544.68
1639561500,48473.57,48492.17,48473.57,48492.17
1639561440,48449.46,48453.67,48449.46,48453.67
1639561380,48450.37,48450.37,48450.37,48450.37
1639561320,48440.19,48455.86,48439.95,48447.16
1639561260,48468.13,48468.13,48425.13,48431.06
1639561200,48443.42,48451.37,48443.42,48451.36
1639561140,48455.62,48455.62,48427.56,48429.46
1639561080,48455.62,48455.62,48455.62,48455.62
1639561020,48456.86,48479.61,48456.86,48479.61
1639560960,48483.13,48483.13,48420.64,48458.94
1639560900,48465.77,48465.77,48454.33,48454.33
1639560840,48462.17,48479.95,48433.83,48433.83
1639560780,48428.25,48458.06,48428.25,48457.67
1639560720,48447.9,48447.9,48421,48438.35
1639560660,48468.56,48468.56,48374.47,48439.55
1639560600,48492.57,48492.57,48411.5,48411.5
1639560540,48473.27,48494.77,48473.27,48494.77
1639560480,48440,48457.91,48427.79,48457.91
1639560420,48464.97,48464.97,48439.03,48440
